"sampleDate","Length..mm.","Species"
"2011-07-08",820,"chinook"
"2011-07-08",730,"chinook"
"2011-07-08",760,"chinook"
"2011-07-08",730,"chinook"
"2011-07-08",720,"chinook"
"2011-07-08",730,"chinook"
"2011-07-08",760,"chinook"
"2011-07-08",680,"chinook"
"2011-07-08",750,"chinook"
"2011-07-08",680,"chinook"
"2011-07-08",660,"chinook"
"2011-07-08",860,"chinook"
"2011-07-08",775,"chinook"
"2011-07-05",770,"chinook"
"2011-07-05",840,"chinook"
"2011-07-05",750,"chinook"
"2011-07-05",690,"chinook"
"2011-07-05",780,"chinook"
"2011-07-05",750,"chinook"
"2011-07-05",690,"chinook"
"2011-07-05",690,"chinook"
"2011-07-05",750,"chinook"
"2011-07-05",730,"chinook"
"2011-07-05",710,"chinook"
"2011-07-05",760,"chinook"
"2011-07-05",880,"chinook"
"2011-07-05",690,"chinook"
"2011-07-05",740,"chinook"
"2011-07-05",780,"chinook"
"2011-07-05",660,"chinook"
"2011-07-05",650,"chinook"
"2011-07-05",680,"chinook"
"2011-07-05",670,"chinook"
"2011-07-05",640,"chinook"
"2011-07-05",750,"chinook"
"2011-07-05",740,"chinook"
"2011-07-05",680,"chinook"
"2011-07-05",660,"chinook"
"2011-07-05",690,"chinook"
"2011-07-05",660,"chinook"
"2011-07-05",640,"chinook"
"2011-07-05",730,"chinook"
"2011-07-05",730,"chinook"
"2011-07-05",710,"chinook"
"2011-07-05",630,"chinook"
"2011-07-05",695,"chinook"
"2011-07-05",700,"chinook"
"2011-07-05",700,"chinook"
"2011-07-05",690,"chinook"
"2011-07-05",670,"chinook"
"2011-07-05",645,"chinook"
"2011-07-05",655,"chinook"
"2011-07-05",700,"chinook"
"2011-07-05",650,"chinook"
"2011-07-05",660,"chinook"
"2011-07-05",670,"chinook"
"2011-07-05",645,"chinook"
"2011-07-05",640,"chinook"
"2011-07-05",640,"chinook"
"2011-07-05",695,"chinook"
"2011-07-05",655,"chinook"
"2011-11-30",605,"chinook"
"2011-11-30",670,"chinook"
"2011-11-30",605,"chinook"
"2011-11-30",680,"chinook"
"2011-11-30",650,"chinook"
"2011-11-30",610,"chinook"
"2011-11-30",640,"chinook"
"2011-11-30",635,"chinook"
"2011-11-30",615,"chinook"
"2011-11-30",605,"chinook"
"2011-11-30",680,"chinook"
"2011-11-30",690,"chinook"
"2011-11-30",720,"chinook"
"2011-12-01",640,"chinook"
"2011-12-06",805,"chinook"
"2011-12-06",690,"chinook"
"2011-12-06",750,"chinook"
"2011-12-06",645,"chinook"
"2011-12-09",670,"chinook"
"2011-12-09",790,"chinook"
"2011-12-09",725,"chinook"
"2011-12-13",760,"chinook"
"2011-12-13",705,"chinook"
"2011-12-13",710,"chinook"
"2011-12-13",740,"chinook"
"2011-12-13",670,"chinook"
"2011-12-13",615,"chinook"
"2011-12-04",745,"chinook"
"2011-12-04",720,"chinook"
"2011-12-04",675,"chinook"
"2011-12-04",690,"chinook"
"2011-12-04",625,"chinook"
"2011-11-30",640,"chinook"
"2011-11-30",695,"chinook"
"2011-11-30",715,"chinook"
"2011-11-30",630,"chinook"
"2011-11-30",660,"chinook"
"2011-11-30",695,"chinook"
"2011-11-30",700,"chinook"
"2011-10-14",800,"chinook"
"2011-10-14",695,"chinook"
"2011-10-14",760,"chinook"
"2011-10-14",680,"chinook"
"2011-10-14",685,"chinook"
"2011-10-14",780,"chinook"
"2011-10-14",660,"chinook"
"2011-10-25",710,"chinook"
"2011-10-28",725,"chinook"
"2011-10-28",630,"chinook"
"2011-10-28",695,"chinook"
"2011-11-03",800,"chinook"
"2011-11-15",630,"chinook"
"2011-10-12",675,"chinook"
"2011-10-12",645,"chinook"
"2011-10-12",650,"chinook"
"2011-10-12",655,"chinook"
"2011-10-13",625,"chinook"
"2011-10-13",710,"chinook"
"2011-10-13",735,"chinook"
"2011-10-14",740,"chinook"
"2011-10-20",730,"chinook"
"2011-10-20",685,"chinook"
"2011-10-21",650,"chinook"
"2011-10-21",840,"chinook"
"2011-10-24",655,"chinook"
"2011-10-24",745,"chinook"
"2011-10-24",760,"chinook"
"2011-10-24",720,"chinook"
"2011-08-18",775,"chinook"
"2011-08-18",720,"chinook"
"2011-08-18",780,"chinook"
"2011-07-05",630,"chinook"
"2011-07-05",620,"chinook"
"2011-07-05",665,"chinook"
"2011-07-05",685,"chinook"
"2011-07-05",655,"chinook"
"2011-07-05",675,"chinook"
"2011-07-05",660,"chinook"
"2011-07-05",625,"chinook"
"2011-07-05",655,"chinook"
"2011-07-05",735,"chinook"
"2011-07-05",640,"chinook"
"2011-07-05",665,"chinook"
"2011-07-05",690,"chinook"
"2011-07-05",710,"chinook"
"2011-07-05",680,"chinook"
"2011-07-05",745,"chinook"
"2011-07-05",640,"chinook"
"2011-07-05",655,"chinook"
"2011-07-05",690,"chinook"
"2011-07-05",730,"chinook"
"2011-07-05",725,"chinook"
"2011-07-05",720,"chinook"
"2011-07-05",710,"chinook"
"2011-07-05",690,"chinook"
"2011-07-05",680,"chinook"
"2011-07-05",630,"chinook"
"2011-07-05",660,"chinook"
"2011-07-05",690,"chinook"
"2011-07-05",660,"chinook"
"2011-07-05",670,"chinook"
"2011-07-05",720,"chinook"
"2011-07-05",650,"chinook"
"2011-08-17",650,"chinook"
"2011-08-18",785,"chinook"
"2011-08-18",830,"chinook"
"2011-08-18",935,"chinook"
"2011-08-18",810,"chinook"
"2011-08-18",715,"chinook"
"2011-08-18",720,"chinook"
"2011-08-18",775,"chinook"
"2011-08-18",720,"chinook"
"2011-08-18",745,"chinook"
"2011-08-18",815,"chinook"
"2011-08-18",750,"chinook"
"2011-08-18",795,"chinook"
"2011-08-18",830,"chinook"
"2011-08-18",755,"chinook"
"2011-08-18",720,"chinook"
"2011-08-18",750,"chinook"
"2011-08-18",760,"chinook"
"2011-08-18",810,"chinook"
"2011-08-18",690,"chinook"
"2011-08-18",765,"chinook"
"2011-08-18",765,"chinook"
"2011-08-18",680,"chinook"
"2011-08-18",810,"chinook"
"2011-08-18",780,"chinook"
"2011-08-18",680,"chinook"
"2011-08-18",640,"chinook"
"2011-08-18",680,"chinook"
"2011-08-18",650,"chinook"
"2011-08-18",735,"chinook"
"2011-08-18",670,"chinook"
"2011-08-18",710,"chinook"
"2011-08-18",680,"chinook"
"2011-08-18",660,"chinook"
"2011-08-18",650,"chinook"
"2011-08-18",625,"chinook"
"2011-08-18",630,"chinook"
"2011-08-18",660,"chinook"
"2011-08-18",645,"chinook"
"2011-08-17",760,"chinook"
"2011-08-17",780,"chinook"
"2011-08-17",730,"chinook"
"2011-08-17",770,"chinook"
"2011-08-17",690,"chinook"
"2011-08-17",650,"chinook"
"2011-08-17",665,"chinook"
"2011-08-17",610,"chinook"
"2011-08-17",780,"chinook"
"2011-08-17",700,"chinook"
"2011-08-17",655,"chinook"
"2011-08-17",770,"chinook"
"2011-08-17",680,"chinook"
"2011-08-17",715,"chinook"
"2011-08-17",750,"chinook"
"2011-07-08",670,"chinook"
"2011-07-08",770,"chinook"
"2011-07-08",810,"chinook"
"2011-07-08",790,"chinook"
"2011-07-08",710,"chinook"
"2011-07-08",790,"chinook"
"2011-07-08",700,"chinook"
"2011-07-08",750,"chinook"
"2011-07-08",725,"chinook"
"2011-07-08",715,"chinook"
"2011-07-08",660,"chinook"
"2011-07-08",690,"chinook"
"2011-07-08",800,"chinook"
"2011-07-08",730,"chinook"
"2011-07-08",785,"chinook"
"2011-07-08",740,"chinook"
"2011-07-08",720,"chinook"
"2011-07-08",710,"chinook"
"2011-07-08",825,"chinook"
"2011-07-08",740,"chinook"
"2011-07-08",720,"chinook"
"2011-07-08",750,"chinook"
"2011-07-08",750,"chinook"
"2011-08-18",645,"chinook"
"2011-08-18",675,"chinook"
"2011-08-18",625,"chinook"
"2011-08-18",670,"chinook"
"2011-08-18",680,"chinook"
"2011-08-18",675,"chinook"
"2011-08-18",620,"chinook"
"2011-07-06",610,"chinook"
"2011-07-06",620,"chinook"
"2011-07-06",810,"chinook"
"2011-07-06",745,"chinook"
"2011-07-06",660,"chinook"
"2011-07-06",860,"chinook"
"2011-07-06",795,"chinook"
"2011-07-06",710,"chinook"
"2011-07-06",820,"chinook"
"2011-07-06",660,"chinook"
"2011-07-06",725,"chinook"
"2011-07-06",755,"chinook"
"2011-07-06",680,"chinook"
"2011-07-06",750,"chinook"
"2011-07-06",685,"chinook"
"2011-07-06",750,"chinook"
"2011-07-06",735,"chinook"
"2011-07-06",700,"chinook"
"2011-07-06",810,"chinook"
"2011-07-06",715,"chinook"
"2011-07-06",800,"chinook"
"2011-07-06",815,"chinook"
"2011-07-06",705,"chinook"
"2011-07-06",735,"chinook"
"2011-07-06",745,"chinook"
"2011-07-06",720,"chinook"
"2011-07-06",715,"chinook"
"2011-07-06",730,"chinook"
"2011-07-06",720,"chinook"
"2011-07-06",730,"chinook"
"2011-07-06",720,"chinook"
"2011-07-06",665,"chinook"
"2011-07-08",770,"chinook"
"2011-07-08",690,"chinook"
"2011-07-08",785,"chinook"
"2011-07-08",730,"chinook"
"2011-07-08",695,"chinook"
"2011-07-08",750,"chinook"
"2011-07-08",630,"chinook"
"2011-07-08",640,"chinook"
"2011-07-08",690,"chinook"
"2011-07-08",785,"chinook"
"2011-07-08",630,"chinook"
"2011-07-08",625,"chinook"
"2011-07-08",640,"chinook"
"2011-07-08",690,"chinook"
"2011-07-08",640,"chinook"
"2011-07-08",665,"chinook"
"2011-07-08",695,"chinook"
"2011-07-08",650,"chinook"
"2011-07-08",680,"chinook"
"2011-07-08",620,"chinook"
"2011-07-08",620,"chinook"
"2011-07-08",690,"chinook"
"2011-07-08",660,"chinook"
"2011-07-08",650,"chinook"
"2011-07-08",665,"chinook"
"2011-07-05",767,"chinook"
"2011-07-05",740,"chinook"
"2011-07-05",715,"chinook"
"2011-07-05",720,"chinook"
"2011-07-05",620,"chinook"
"2011-07-05",795,"chinook"
"2011-07-05",720,"chinook"
"2011-07-05",750,"chinook"
"2011-07-05",870,"chinook"
"2011-07-05",665,"chinook"
"2011-07-05",770,"chinook"
"2011-07-05",690,"chinook"
"2011-07-05",670,"chinook"
"2011-07-06",645,"chinook"
"2011-07-06",635,"chinook"
"2011-07-06",670,"chinook"
"2011-07-06",655,"chinook"
"2011-07-06",680,"chinook"
"2011-07-06",695,"chinook"
"2011-07-06",660,"chinook"
"2011-07-06",680,"chinook"
"2011-07-06",650,"chinook"
"2011-07-06",670,"chinook"
"2011-07-06",655,"chinook"
"2011-07-06",660,"chinook"
"2011-07-07",635,"chinook"
"2011-07-07",660,"chinook"
"2011-07-07",815,"chinook"
"2011-07-07",720,"chinook"
"2011-07-07",735,"chinook"
"2011-07-07",770,"chinook"
"2011-07-05",765,"chinook"
"2011-07-05",740,"chinook"
"2011-07-05",655,"chinook"
"2011-07-05",675,"chinook"
"2011-07-05",630,"chinook"
"2011-07-05",665,"chinook"
"2011-07-05",755,"chinook"
"2011-07-05",785,"chinook"
"2011-07-07",745,"chinook"
"2011-07-07",690,"chinook"
"2011-07-07",635,"chinook"
"2011-07-07",900,"chinook"
"2011-07-07",760,"chinook"
"2011-07-07",750,"chinook"
"2011-07-07",755,"chinook"
"2011-07-07",720,"chinook"
"2011-07-07",605,"chinook"
"2011-07-07",715,"chinook"
"2011-07-07",685,"chinook"
"2011-07-07",785,"chinook"
"2011-07-07",650,"chinook"
"2011-07-07",690,"chinook"
"2011-07-07",740,"chinook"
"2011-07-07",730,"chinook"
"2011-07-07",705,"chinook"
"2011-07-07",750,"chinook"
"2011-07-07",705,"chinook"
"2011-07-07",725,"chinook"
"2011-07-07",860,"chinook"
"2011-07-07",715,"chinook"
"2011-07-07",720,"chinook"
"2011-07-07",740,"chinook"
"2011-07-07",730,"chinook"
"2011-07-07",810,"chinook"
"2011-07-07",775,"chinook"
"2011-10-28",775,"chinook"
"2011-11-15",710,"chinook"
"2011-11-15",770,"chinook"
"2011-08-17",710,"chinook"
"2011-08-17",670,"chinook"
"2011-08-17",710,"chinook"
"2011-08-17",640,"chinook"
"2011-08-17",690,"chinook"
"2011-08-17",725,"chinook"
"2011-08-17",730,"chinook"
"2011-08-17",645,"chinook"
"2011-08-17",635,"chinook"
"2011-08-17",665,"chinook"
"2011-08-17",675,"chinook"
"2011-08-17",730,"chinook"
"2011-08-17",655,"chinook"
"2011-08-17",825,"chinook"
"2011-08-17",670,"chinook"
"2011-08-17",690,"chinook"
"2011-08-17",690,"chinook"
"2011-08-17",780,"chinook"
"2011-08-17",640,"chinook"
"2011-08-17",710,"chinook"
"2011-08-17",710,"chinook"
"2011-08-17",730,"chinook"
"2011-08-17",725,"chinook"
"2011-11-17",650,"chinook"
"2011-11-21",670,"chinook"
"2011-11-21",695,"chinook"
"2011-11-23",710,"chinook"
"2011-11-26",850,"chinook"
"2011-11-28",820,"chinook"
"2011-12-04",745,"chinook"
"2011-12-04",720,"chinook"
"2011-12-04",675,"chinook"
"2011-12-04",690,"chinook"
"2011-12-04",625,"chinook"
"2011-04-04",710,"chinook"
"2011-04-04",795,"chinook"
"2011-04-04",770,"chinook"
"2011-04-04",720,"chinook"
"2011-07-08",665,"chinook"
"2011-07-08",675,"chinook"
"2011-07-08",670,"chinook"
"2011-07-08",680,"chinook"
"2011-07-08",670,"chinook"
"2011-07-08",675,"chinook"
"2011-07-08",690,"chinook"
"2011-07-08",650,"chinook"
"2011-07-08",680,"chinook"
"2011-07-08",675,"chinook"
"2011-07-08",710,"chinook"
"2011-07-08",680,"chinook"
"2011-07-08",690,"chinook"
"2011-07-08",690,"chinook"
"2011-07-08",720,"chinook"
"2011-07-08",720,"chinook"
"2011-07-08",675,"chinook"
"2011-07-08",635,"chinook"
"2011-07-08",745,"chinook"
"2011-07-08",800,"chinook"
"2011-07-08",800,"chinook"
"2011-07-08",740,"chinook"
"2011-07-08",795,"chinook"
"2011-07-08",966,"chinook"
"2011-07-08",840,"chinook"
"2011-08-17",745,"chinook"
"2011-08-18",680,"chinook"
"2011-08-18",715,"chinook"
"2011-08-18",700,"chinook"
"2011-08-18",750,"chinook"
"2011-08-18",710,"chinook"
"2011-08-18",725,"chinook"
"2011-08-18",730,"chinook"
"2011-08-18",755,"chinook"
"2011-08-18",615,"chinook"
"2011-08-18",680,"chinook"
"2011-08-18",690,"chinook"
"2011-08-18",785,"chinook"
"2011-08-18",690,"chinook"
"2011-08-18",695,"chinook"
"2011-08-18",670,"chinook"
"2011-08-18",720,"chinook"
"2011-08-18",785,"chinook"
"2011-08-18",670,"chinook"
"2011-08-18",680,"chinook"
"2011-08-18",685,"chinook"
"2011-08-18",705,"chinook"
"2011-08-18",675,"chinook"
"2011-08-18",680,"chinook"
"2011-08-18",680,"chinook"
"2011-07-08",680,"chinook"
"2011-07-08",650,"chinook"
"2011-07-08",690,"chinook"
"2011-07-08",660,"chinook"
"2011-07-08",670,"chinook"
"2011-07-08",660,"chinook"
"2011-07-08",680,"chinook"
"2011-07-08",700,"chinook"
"2011-07-08",680,"chinook"
"2011-07-08",645,"chinook"
"2011-07-08",620,"chinook"
"2011-07-10",790,"chinook"
"2011-07-10",720,"chinook"
"2011-07-08",820,"chinook"
"2011-07-08",960,"chinook"
"2011-07-08",845,"chinook"
"2011-07-08",790,"chinook"
"2011-07-08",795,"chinook"
"2011-07-08",815,"chinook"
"2011-07-08",920,"chinook"
"2011-08-18",660,"chinook"
"2011-08-18",635,"chinook"
"2011-08-18",670,"chinook"
"2011-08-18",630,"chinook"
"2011-08-18",650,"chinook"
"2011-08-18",690,"chinook"
"2011-08-18",650,"chinook"
"2011-08-18",640,"chinook"
"2011-08-18",660,"chinook"
"2011-08-18",670,"chinook"
"2011-08-18",660,"chinook"
"2011-08-18",690,"chinook"
"2011-08-18",640,"chinook"
"2011-08-18",660,"chinook"
"2011-08-18",670,"chinook"
"2011-08-18",630,"chinook"
"2011-08-18",610,"chinook"
"2011-08-18",675,"chinook"
"2011-08-18",650,"chinook"
"2011-08-18",665,"chinook"
"2011-08-18",680,"chinook"
"2011-08-18",715,"chinook"
"2011-08-18",725,"chinook"
"2011-08-18",800,"chinook"
"2011-08-18",745,"chinook"
"2011-08-18",745,"chinook"
"2011-08-18",825,"chinook"
"2011-08-18",750,"chinook"
"2011-08-18",840,"chinook"
"2011-08-18",770,"chinook"
"2011-08-18",780,"chinook"
"2011-07-10",670,"chinook"
"2011-07-10",750,"chinook"
"2011-07-10",660,"chinook"
"2011-07-10",690,"chinook"
"2011-07-10",855,"chinook"
"2011-07-10",745,"chinook"
"2011-07-10",725,"chinook"
"2011-07-10",760,"chinook"
"2011-07-10",670,"chinook"
"2011-07-10",660,"chinook"
"2011-07-10",760,"chinook"
"2011-07-10",790,"chinook"
"2011-07-10",665,"chinook"
"2011-07-10",665,"chinook"
"2011-07-10",730,"chinook"
"2011-07-11",830,"chinook"
"2011-07-11",690,"chinook"
"2011-07-11",710,"chinook"
"2011-07-11",660,"chinook"
"2011-07-11",765,"chinook"
"2011-07-11",640,"chinook"
"2011-07-11",790,"chinook"
"2011-07-11",645,"chinook"
"2011-07-11",705,"chinook"
"2011-07-11",690,"chinook"
"2011-07-11",660,"chinook"
"2011-07-11",720,"chinook"
"2011-07-11",710,"chinook"
"2011-07-11",720,"chinook"
"2011-07-11",705,"chinook"
"2011-07-11",710,"chinook"
"2011-07-11",660,"chinook"
"2011-07-11",810,"chinook"
"2011-07-11",670,"chinook"
"2011-07-07",850,"chinook"
"2011-07-07",710,"chinook"
"2011-07-07",730,"chinook"
"2011-07-07",830,"chinook"
"2011-08-18",800,"chinook"
"2011-08-18",800,"chinook"
"2011-08-18",790,"chinook"
"2011-08-18",770,"chinook"
"2011-08-18",790,"chinook"
"2011-08-18",785,"chinook"
"2011-08-18",800,"chinook"
"2011-08-18",785,"chinook"
"2011-08-18",800,"chinook"
"2011-08-18",800,"chinook"
"2011-08-18",825,"chinook"
"2011-08-18",810,"chinook"
"2011-08-18",730,"chinook"
"2011-08-18",685,"chinook"
"2011-08-18",780,"chinook"
"2011-08-18",770,"chinook"
"2011-08-18",690,"chinook"
"2011-07-07",740,"chinook"
"2011-07-07",615,"chinook"
"2011-07-07",780,"chinook"
"2011-07-07",630,"chinook"
"2011-07-07",605,"chinook"
"2011-07-07",625,"chinook"
"2011-07-07",660,"chinook"
"2011-07-07",790,"chinook"
"2011-07-07",795,"chinook"
"2011-07-07",775,"chinook"
"2011-07-07",700,"chinook"
"2011-07-07",690,"chinook"
"2011-07-07",775,"chinook"
"2011-07-07",710,"chinook"
"2011-07-07",710,"chinook"
"2011-07-07",710,"chinook"
"2011-07-07",675,"chinook"
"2011-07-07",840,"chinook"
"2011-07-07",665,"chinook"
"2011-07-07",760,"chinook"
"2011-07-07",760,"chinook"
"2011-07-08",730,"chinook"
"2011-05-12",720,"chinook"
"2011-05-17",800,"chinook"
"2011-05-17",845,"chinook"
"2011-05-19",750,"chinook"
"2011-05-19",745,"chinook"
"2011-05-19",665,"chinook"
"2011-05-24",800,"chinook"
"2011-05-24",770,"chinook"
"2011-05-25",740,"chinook"
"2011-05-25",670,"chinook"
"2011-05-25",815,"chinook"
"2011-05-25",825,"chinook"
"2011-05-25",785,"chinook"
"2011-05-26",760,"chinook"
"2011-05-26",700,"chinook"
"2011-05-26",765,"chinook"
"2011-05-31",710,"chinook"
"2011-06-01",770,"chinook"
"2011-06-01",720,"chinook"
"2011-06-02",785,"chinook"
"2011-06-02",815,"chinook"
"2011-06-09",730,"chinook"
"2011-06-13",665,"chinook"
"2011-06-14",700,"chinook"
"2011-04-29",625,"chinook"
"2011-05-02",740,"chinook"
"2011-05-04",730,"chinook"
"2011-05-04",825,"chinook"
"2011-05-04",800,"chinook"
"2011-05-06",810,"chinook"
"2011-05-06",770,"chinook"
"2011-05-06",670,"chinook"
"2011-05-09",840,"chinook"
"2011-05-09",650,"chinook"
"2011-05-09",720,"chinook"
"2011-05-09",640,"chinook"
"2011-05-09",655,"chinook"
"2011-05-11",715,"chinook"
"2011-05-11",720,"chinook"
"2011-05-11",810,"chinook"
"2011-05-11",850,"chinook"
"2011-05-11",760,"chinook"
"2011-05-11",750,"chinook"
"2011-05-11",775,"chinook"
"2011-05-11",570,"chinook"
"2011-05-11",715,"chinook"
"2011-05-11",760,"chinook"
"2011-05-11",804,"chinook"
"2011-05-11",845,"chinook"
"2011-05-11",680,"chinook"
"2011-05-11",710,"chinook"
"2011-05-11",755,"chinook"
"2011-05-12",750,"chinook"
"2011-05-12",740,"chinook"
"2011-05-12",690,"chinook"
"2011-05-12",735,"chinook"
"2011-05-12",670,"chinook"
"2011-05-12",725,"chinook"
"2011-05-13",845,"chinook"
"2011-05-13",815,"chinook"
"2011-05-13",735,"chinook"
"2011-05-13",445,"chinook"
"2011-05-13",760,"chinook"
"2011-05-13",745,"chinook"
"2011-05-13",760,"chinook"
"2011-05-13",925,"chinook"
"2011-05-16",800,"chinook"
"2011-05-16",845,"chinook"
"2011-05-16",680,"chinook"
"2011-05-18",830,"chinook"
"2011-05-18",775,"chinook"
"2011-05-18",720,"chinook"
"2011-05-18",775,"chinook"
"2011-05-18",735,"chinook"
"2011-05-18",810,"chinook"
"2011-05-19",690,"chinook"
"2011-05-19",760,"chinook"
"2011-05-19",810,"chinook"
"2011-05-19",820,"chinook"
"2011-05-19",825,"chinook"
"2011-05-19",920,"chinook"
"2011-05-19",750,"chinook"
"2011-05-19",895,"chinook"
"2011-05-19",650,"chinook"
"2011-05-19",800,"chinook"
"2011-05-19",830,"chinook"
"2011-05-19",760,"chinook"
"2011-05-19",760,"chinook"
"2011-05-19",800,"chinook"
"2011-05-19",660,"chinook"
"2011-05-20",770,"chinook"
"2011-05-20",630,"chinook"
"2011-05-20",660,"chinook"
"2011-05-20",670,"chinook"
"2011-05-23",775,"chinook"
"2011-05-23",785,"chinook"
"2011-05-23",760,"chinook"
"2011-05-23",665,"chinook"
"2011-05-23",785,"chinook"
"2011-05-23",880,"chinook"
"2011-05-23",865,"chinook"
"2011-05-23",690,"chinook"
"2011-05-23",660,"chinook"
"2011-05-23",790,"chinook"
"2011-05-24",735,"chinook"
"2011-05-24",835,"chinook"
"2011-05-24",710,"chinook"
"2011-05-24",650,"chinook"
"2011-05-24",710,"chinook"
"2011-05-24",740,"chinook"
"2011-05-24",780,"chinook"
"2011-05-24",795,"chinook"
"2011-05-24",705,"chinook"
"2011-05-24",840,"chinook"
"2011-05-24",765,"chinook"
"2011-05-24",705,"chinook"
"2011-05-25",815,"chinook"
"2011-05-25",755,"chinook"
"2011-05-25",820,"chinook"
"2011-05-25",775,"chinook"
"2011-05-25",790,"chinook"
"2011-05-25",870,"chinook"
"2011-05-25",765,"chinook"
"2011-05-25",995,"chinook"
"2011-05-25",885,"chinook"
"2011-05-26",825,"chinook"
"2011-05-26",785,"chinook"
"2011-05-26",770,"chinook"
"2011-05-26",790,"chinook"
"2011-05-27",880,"chinook"
"2011-05-27",775,"chinook"
"2011-05-27",750,"chinook"
"2011-05-27",755,"chinook"
"2011-05-27",720,"chinook"
"2011-05-27",920,"chinook"
"2011-05-27",800,"chinook"
"2011-05-27",805,"chinook"
"2011-05-31",795,"chinook"
"2011-05-31",770,"chinook"
"2011-05-31",790,"chinook"
"2011-05-31",805,"chinook"
"2011-05-31",785,"chinook"
"2011-05-31",810,"chinook"
"2011-05-31",790,"chinook"
"2011-05-31",790,"chinook"
"2011-05-31",740,"chinook"
"2011-05-31",800,"chinook"
"2011-05-31",875,"chinook"
"2011-06-01",890,"chinook"
"2011-06-01",855,"chinook"
"2011-06-01",800,"chinook"
"2011-06-01",855,"chinook"
"2011-06-01",830,"chinook"
"2011-06-01",830,"chinook"
